Latitude,Longitude,Elevation
41.44273000,-73.9759500,99.0
41.44272000,-73.9758800,100.0
41.44273000,-73.9758300,103.0
41.44273000,-73.9757900,105.0
41.44273000,-73.9757500,107.0
41.44271000,-73.9757100,109.0
41.44269000,-73.9756500,113.0
41.44267000,-73.9756200,115.0
41.44267000,-73.9755600,119.0
41.44269000,-73.9755200,120.0
41.44270000,-73.9754800,120.0
41.44270000,-73.9754100,121.0
41.44270000,-73.9753700,122.0
41.44268000,-73.9753300,124.0
41.44264000,-73.9753300,126.0
41.44261000,-73.9753300,127.0
41.44258000,-73.9753300,129.0
41.44254000,-73.9753000,132.0
41.44251000,-73.9752600,135.0
41.44251000,-73.9752200,136.0
41.44255000,-73.9751900,136.0
41.44258000,-73.9751200,140.0
41.44262000,-73.9750700,144.0
41.44267000,-73.9750300,150.0
41.44270000,-73.9749700,155.0
41.44273000,-73.9749500,157.0
41.44279000,-73.9749300,161.0
41.44283000,-73.9748800,163.0
41.44286000,-73.9748600,164.0
41.44288000,-73.9748400,164.0
41.44290000,-73.9748100,165.0
41.44293000,-73.9747900,166.0
41.44295000,-73.9747600,167.0
41.44300000,-73.9747300,169.0
41.44302000,-73.9747000,171.0
41.44306000,-73.9746600,173.0
41.44307000,-73.9746000,176.0
41.44306000,-73.9745600,176.0
41.44307000,-73.9745100,178.0
41.44309000,-73.9744800,181.0
41.44311000,-73.9744100,184.0
41.44314000,-73.9743600,186.0
41.44315000,-73.9742900,188.0
41.44317000,-73.9742200,190.0
41.44320000,-73.9741700,193.0
41.44322000,-73.9741400,194.0
41.44325000,-73.9741200,196.0
41.44328000,-73.9740700,197.0
41.44329000,-73.9740400,198.0
41.44331000,-73.9739900,200.0
41.44334000,-73.9739700,202.0
41.44333000,-73.9739200,201.0
41.44333000,-73.9738800,201.0
41.44330000,-73.9738400,199.0
41.44328000,-73.9738100,197.0
41.44327000,-73.9737700,196.0
41.44326000,-73.9737000,194.0
41.44327000,-73.9736300,195.0
41.44329000,-73.9735700,197.0
41.44330000,-73.9735400,198.0
41.44331000,-73.9735000,199.0
41.44336000,-73.9734700,204.0
41.44338000,-73.9734400,206.0
41.44341000,-73.9733700,209.0
41.44344000,-73.9733400,212.0
41.44347000,-73.9733300,215.0
41.44350000,-73.9733300,218.0
41.44354000,-73.9733200,221.0
41.44358000,-73.9732900,225.0
41.44362000,-73.9732400,227.0
41.44365000,-73.9732200,229.0
41.44368000,-73.9732100,231.0
41.44371000,-73.9731900,232.0
