Latitude,Longitude,Elevation
38.56563000,-78.2997800,416.0
38.56560000,-78.2998600,415.0
38.56560000,-78.3000000,414.0
38.56559000,-78.3001200,416.0
38.56560000,-78.3002700,419.0
38.56560000,-78.3003400,419.0
38.56559000,-78.3004500,421.0
38.56553000,-78.3005600,423.0
38.56542000,-78.3006800,424.0
38.56531000,-78.3008000,425.0
38.56531000,-78.3007900,425.0
38.56528000,-78.3008200,425.0
38.56518000,-78.3009700,429.0
38.56507000,-78.3011800,432.0
38.56495000,-78.3013200,434.0
38.56484000,-78.3014200,435.0
38.56479000,-78.3014400,435.0
38.56470000,-78.3014700,436.0
38.56463000,-78.3014900,437.0
38.56460000,-78.3015800,437.0
38.56458000,-78.3017000,437.0
38.56454000,-78.3017700,437.0
38.56445000,-78.3018800,438.0
38.56431000,-78.3019600,441.0
38.56421000,-78.3020000,443.0
38.56409000,-78.3020200,445.0
38.56396000,-78.3020600,449.0
38.56387000,-78.3020700,451.0
38.56376000,-78.3020600,454.0
38.56364000,-78.3020900,457.0
38.56356000,-78.3021600,459.0
38.56348000,-78.3022600,461.0
38.56342000,-78.3023900,463.0
38.56338000,-78.3025500,464.0
38.56331000,-78.3027900,464.0
38.56330000,-78.3029200,463.0
38.56322000,-78.3030700,465.0
38.56314000,-78.3031900,467.0
38.56304000,-78.3034300,469.0
38.56296000,-78.3036100,471.0
38.56289000,-78.3037200,474.0
38.56279000,-78.3038500,477.0
38.56265000,-78.3040100,480.0
38.56261000,-78.3041800,480.0
38.56259000,-78.3043500,481.0
38.56254000,-78.3044700,482.0
38.56252000,-78.3044500,482.0
38.56251000,-78.3042400,482.0
38.56250000,-78.3041300,483.0
38.56245000,-78.3040400,485.0
38.56240000,-78.3039600,487.0
38.56238000,-78.3038600,489.0
38.56238000,-78.3037600,490.0
38.56237000,-78.3036700,491.0
38.56235000,-78.3036100,493.0
38.56232000,-78.3036700,494.0
38.56230000,-78.3037600,493.0
38.56228000,-78.3038700,493.0
38.56226000,-78.3039500,492.0
38.56225000,-78.3040500,491.0
38.56221000,-78.3041300,491.0
38.56218000,-78.3042300,492.0
38.56210000,-78.3044100,494.0
38.56197000,-78.3046100,498.0
38.56182000,-78.3048100,500.0
38.56168000,-78.3049200,503.0
38.56155000,-78.3049100,506.0
38.56142000,-78.3049300,509.0
38.56130000,-78.3050200,510.0
38.56121000,-78.3051300,511.0
38.56111000,-78.3052700,511.0
38.56109000,-78.3053100,511.0
38.56103000,-78.3053600,512.0
38.56086000,-78.3054100,516.0
38.56068000,-78.3054500,522.0
38.56047000,-78.3055000,528.0
38.56033000,-78.3055800,531.0
38.56016000,-78.3056300,535.0
38.55998000,-78.3056500,538.0
38.55990000,-78.3056400,540.0
38.55984000,-78.3055700,542.0
38.55987000,-78.3054400,543.0
38.55995000,-78.3053600,542.0
38.56002000,-78.3052900,541.0
38.56030000,-78.3050800,540.0
38.56040000,-78.3049500,542.0
38.56046000,-78.3048400,544.0
38.56051000,-78.3047500,545.0
38.56056000,-78.3046200,547.0
38.56058000,-78.3043700,552.0
38.56058000,-78.3040800,559.0
38.56057000,-78.3039800,561.0
38.56055000,-78.3039300,562.0
38.56051000,-78.3039600,563.0
38.56047000,-78.3040300,564.0
38.56039000,-78.3041500,565.0
38.56037000,-78.3041800,565.0
38.56027000,-78.3043600,565.0
38.56015000,-78.3044900,564.0
38.55999000,-78.3045400,565.0
38.55989000,-78.3045100,569.0
38.55976000,-78.3045100,573.0
38.55958000,-78.3044900,579.0
38.55946000,-78.3045400,580.0
38.55932000,-78.3046200,580.0
38.55921000,-78.3046900,579.0
38.55912000,-78.3046900,580.0
38.55904000,-78.3046700,582.0
38.55894000,-78.3046300,586.0
38.55874000,-78.3046900,587.0
38.55866000,-78.3047000,588.0
38.55855000,-78.3046900,591.0
38.55863000,-78.3046500,591.0
38.55868000,-78.3046000,592.0
38.55872000,-78.3045100,594.0
38.55877000,-78.3044100,597.0
38.55883000,-78.3043200,598.0
38.55890000,-78.3042600,599.0
38.55897000,-78.3042800,596.0
38.55903000,-78.3043200,594.0
38.55910000,-78.3043600,591.0
38.55914000,-78.3043500,591.0
38.55918000,-78.3042800,592.0
38.55930000,-78.3040900,597.0
38.55930000,-78.3040800,598.0
38.55932000,-78.3040400,599.0
38.55934000,-78.3038800,604.0
38.55942000,-78.3036000,613.0
38.55949000,-78.3033800,617.0
38.55951000,-78.3032200,621.0
38.55953000,-78.3031100,623.0
38.55949000,-78.3029400,627.0
38.55943000,-78.3027000,630.0
38.55930000,-78.3022400,636.0
38.55922000,-78.3019400,640.0
38.55917000,-78.3017400,643.0
38.55913000,-78.3015900,644.0
38.55906000,-78.3014800,646.0
38.55895000,-78.3013900,650.0
38.55877000,-78.3013500,655.0
38.55848000,-78.3012100,659.0
38.55836000,-78.3010300,659.0
38.55832000,-78.3008800,658.0
38.55823000,-78.3007100,660.0
38.55823000,-78.3005300,660.0
38.55823000,-78.3004600,660.0
38.55823000,-78.3003300,660.0
38.55823000,-78.3001800,660.0
38.55821000,-78.2999800,661.0
38.55822000,-78.2997000,662.0
38.55821000,-78.2995400,664.0
